PartID,Subject,trialNum,cond,soundfile,leftprompt,rightprompt,response,correct,keyResp,keyRT,Time
6102,5,35,2-i,drill-grill-2-i.wav,stim48_1,stim48_2,drill,1,z,5.270890984,245.1315254
6102,5,36,1-i,pig-dig-1-i.wav,stim40_2,stim40_1,pig,0,m,5.775531017,251.155745
6102,5,37,2-n,bug-rug-2-n.wav,stim13_2,stim13_1,rug,0,z,3.935194238,255.3398837
6102,5,38,2-n,pie-tie-2-n.wav,stim7_2,stim7_1,pie,1,z,3.582897978,259.1710841
6102,5,39,2-c,race-case-2-c.wav,stim57_2,stim57_1,case,1,z,5.159495211,264.5792732
6102,5,40,2-n,bark-dark-2-n.wav,stim38_1,stim38_2,bark,1,m,3.615185875,268.4433522
6102,5,41,2-i,pills-bills-2-i.wav,stim11_2,stim11_1,bills,0,z,5.055037631,273.7466041
6102,5,42,1-c,beach-peach-1-c.wav,stim8_2,stim8_1,beach,1,m,4.279652197,278.2747415
6102,5,43,2-i,lips-chips-2-i.wav,stim64_2,stim64_1,lips,0,m,5.863360955,284.3869188
6102,5,44,2-n,pot-cot-2-n.wav,stim19_1,stim19_2,pot,0,z,3.783071689,288.4191029
6102,5,45,1-i,puck-duck-1-i.wav,stim15_1,stim15_2,puck,1,m,5.630621104,294.2982709
6102,5,46,2-c,pole-goal-2-c.wav,stim28_1,stim28_2,pole,1,m,3.87939182,298.4264216
6102,5,47,1-n,chin-bin-1-n.wav,stim18_2,stim18_1,chin,0,z,5.167049567,303.8417386
6102,5,48,1-c,tube-cube-1-c.wav,stim61_1,stim61_2,tube,0,m,5.295475901,309.3857922
6102,5,49,1-c,tool-pool-1-c.wav,stim39_1,stim39_2,pool,0,m,4.383443819,314.0179542
6102,5,50,2-c,dots-pots-2-c.wav,stim47_2,stim47_1,pots,1,z,5.5431097,319.8101695
6102,5,51,2-i,gown-town-2-i.wav,stim58_2,stim58_1,town,0,z,4.262699939,324.3212981
6102,5,52,1-i,ghost-toast-1-i.wav,stim3_2,stim3_1,ghost,0,m,5.799433632,330.3695374
6102,5,53,1-c,buns-guns-1-c.wav,stim26_2,stim26_1,buns,1,m,5.399049339,336.0167519
6102,5,54,2-c,peak-beak-2-c.wav,stim22_2,stim22_1,beak,1,z,5.847693857,342.1129987
6102,5,55,2-i,bag-tag-2-i.wav,stim23_1,stim23_2,bag,0,z,4.527241904,346.8892386
6102,5,56,2-c,cold-gold-2-c.wav,stim41_1,stim41_2,cold,0,z,9.798760073,356.9365243
6102,5,57,1-c,pen-den-1-c.wav,stim33_2,stim33_1,pen,1,z,5.367930667,362.552679
6102,5,58,2-n,trash-crash-2-n.wav,stim44_2,stim44_1,trash,1,z,4.23902121,367.0402106
6102,5,59,1-i,grip-drip-1-i.wav,stim56_1,stim56_2,drip,1,m,6.175396077,373.4640524
6102,5,60,1-i,bats-cats-1-i.wav,stim9_1,stim9_2,bats,0,z,4.895301809,378.608277
READER_002,5,1,1-i,cape-tape-1-i.wav,stim62_1,stim62_2,tape,0,z,3.863154706,86.151509
READER_002,5,2,1-i,ghost-toast-1-i.wav,stim3_2,stim3_1,ghost,0,m,4.218013966,90.61858095
READER_002,5,3,2-c,cone-bone-2-c.wav,stim10_1,stim10_2,bone,1,m,3.629043619,94.49648374
READER_002,5,4,1-n,train-grain-1-n.wav,stim37_2,stim37_1,grain,0,z,7.328914113,102.0745805
READER_002,5,5,2-c,race-case-2-c.wav,stim57_1,stim57_2,case,1,m,3.859200367,106.1825568
READER_002,5,6,2-c,cold-gold-2-c.wav,stim41_1,stim41_2,gold,1,m,5.374034935,111.805541
READER_002,5,7,1-c,beach-peach-1-c.wav,stim8_2,stim8_1,beach,1,m,4.139297798,116.1935247
READER_002,5,8,2-n,trash-crash-2-n.wav,stim44_1,stim44_2,trash,1,m,3.738701169,120.1805069
READER_002,5,9,1-c,tube-cube-1-c.wav,stim61_1,stim61_2,cube,1,z,7.042682382,127.4715588
READER_002,5,10,2-i,bow-cow-2-i.wav,stim5_2,stim5_1,cow,0,z,3.469339713,131.1894867
READER_002,5,11,1-c,tool-pool-1-c.wav,stim39_1,stim39_2,tool,1,z,3.645773251,135.0834999
READER_002,5,12,1-n,cane-chain-1-n.wav,stim12_1,stim12_2,chain,1,z,4.508670619,139.8404774
READER_002,5,13,2-n,book-cook-2-n.wav,stim25_1,stim25_2,cook,1,m,3.294099737,143.3834397
READER_002,5,14,2-c,peak-beak-2-c.wav,stim22_2,stim22_1,beak,1,z,4.804154356,148.4364734
READER_002,5,15,1-c,can-pan-1-c.wav,stim20_2,stim20_1,pan,1,m,4.110112928,152.7956204
READER_002,5,16,2-i,pills-bills-2-i.wav,stim11_1,stim11_2,bills,0,m,4.691586263,157.7354907
READER_002,5,17,2-n,bank-tank-2-n.wav,stim32_1,stim32_2,bank,0,z,3.554060182,161.5384466
READER_002,5,18,2-c,dots-pots-2-c.wav,stim47_1,stim47_2,pots,1,m,3.785142891,165.572457
READER_002,5,19,2-c,toes-bows-2-c.wav,stim4_1,stim4_2,bows,1,m,4.473004404,170.2944848
READER_002,5,20,1-c,booth-tooth-1-c.wav,stim55_2,stim55_1,tooth,1,m,3.667680814,174.2105789
READER_002,5,21,2-n,pot-cot-2-n.wav,stim19_2,stim19_1,pot,0,m,3.053164821,177.5124699
READER_002,5,22,1-i,puck-duck-1-i.wav,stim15_2,stim15_1,duck,0,m,4.507031182,182.268418
READER_002,5,23,1-i,coats-goats-1-i.wav,stim21_1,stim21_2,coats,0,z,5.042298466,187.5594308
READER_002,5,24,1-n,chin-bin-1-n.wav,stim18_1,stim18_2,chin,0,m,4.130073541,191.9384723
READER_002,5,25,1-i,bats-cats-1-i.wav,stim9_1,stim9_2,bats,0,z,4.867252728,197.0551255
READER_002,5,26,1-c,king-ring-1-c.wav,stim45_2,stim45_1,ring,1,m,4.459584055,201.7633497
READER_002,5,27,2-n,robe-globe-2-n.wav,stim53_2,stim53_1,robe,0,m,3.882009183,205.8944549
READER_002,5,28,1-n,cord-board-1-n.wav,stim50_2,stim50_1,cord,1,m,3.61298679,209.7563742
READER_002,5,29,2-c,bite-kite-2-c.wav,stim35_1,stim35_2,bite,1,m,5.743541937,215.7484158
READER_002,5,30,2-i,lips-chips-2-i.wav,stim64_2,stim64_1,lips,0,m,6.40927238,222.4064147
READER_002,5,31,2-i,gown-town-2-i.wav,stim58_1,stim58_2,town,0,m,4.380125522,227.0353526
READER_002,5,32,2-c,pole-goal-2-c.wav,stim28_1,stim28_2,pole,1,m,4.761254928,232.0454036
READER_002,5,33,2-i,cars-bars-2-i.wav,stim17_2,stim17_1,bars,0,z,4.305456821,236.599365
READER_002,5,34,1-i,rail-jail-1-i.wav,stim27_1,stim27_2,jail,1,m,7.469807255,244.3173788
READER_002,5,35,1-n,drain-brain-1-n.wav,stim43_2,stim43_1,brain,0,z,3.97704636,248.5433303
READER_002,5,36,2-c,glass-class-2-c.wav,stim63_1,stim63_2,glass,1,m,4.325052142,253.1173374
READER_002,5,37,1-c,buns-guns-1-c.wav,stim26_1,stim26_2,buns,1,z,6.470084739,259.8363148
READER_002,5,38,1-n,brown-crown-1-n.wav,stim24_2,stim24_1,crown,0,z,5.308812098,265.3943684
READER_002,5,39,1-i,pig-dig-1-i.wav,stim40_1,stim40_2,pig,0,z,6.536536489,272.1792867
READER_002,5,40,1-n,blue-glue-1-n.wav,stim59_2,stim59_1,glue,1,m,3.199906036,275.6283241
READER_002,5,41,1-c,kick-chick-1-c.wav,stim2_2,stim2_1,kick,1,m,4.375196187,280.2523083
READER_002,5,42,2-i,date-gate-2-i.wav,stim36_1,stim36_2,gate,0,m,4.61216194,285.1133135
READER_002,5,43,2-c,pear-bear-2-c.wav,stim16_1,stim16_2,bear,1,m,4.957001742,290.3197822
READER_002,5,44,1-n,toy-boy-1-n.wav,stim31_2,stim31_1,toy,0,z,5.926163371,296.4942194
READER_002,5,45,1-i,grip-drip-1-i.wav,stim56_1,stim56_2,drip,1,m,5.871473528,302.6142575
READER_002,5,46,1-c,pen-den-1-c.wav,stim33_1,stim33_2,pen,1,m,4.215120909,307.0783182
READER_002,5,47,1-c,box-chalks-1-c.wav,stim14_2,stim14_1,box,1,m,4.333537075,311.6602602
READER_002,5,48,2-n,pie-tie-2-n.wav,stim7_1,stim7_2,pie,1,m,3.182848743,315.0923003
READER_002,5,49,2-i,bag-tag-2-i.wav,stim23_1,stim23_2,bag,0,z,4.449803689,319.7912688
READER_002,5,50,2-n,bees-peas-2-n.wav,stim1_1,stim1_2,bees,0,z,3.528018486,323.5682047
READER_002,5,51,1-i,rake-cake-1-i.wav,stim46_1,stim46_2,rake,0,z,3.430725325,327.2476025
READER_002,5,52,2-i,clock-block-2-i.wav,stim42_2,stim42_1,clock,0,z,3.943662737,331.4402122
READER_002,5,53,1-n,lamp-ramp-1-n.wav,stim65_1,stim65_2,lamp,1,z,5.323353787,337.0122553
READER_002,5,54,1-n,cart-tart-1-n.wav,stim6_1,stim6_2,,,z,0,346.7512887
READER_002,5,55,1-i,jet-pet-1-i.wav,stim34_1,stim34_2,,,z,0,356.8093338
READER_002,5,56,2-n,bug-rug-2-n.wav,stim13_2,stim13_1,,,z,0,368.7708091
READER_002,5,57,2-n,bark-dark-2-n.wav,stim38_1,stim38_2,bark,1,m,3.486006627,372.5051736
READER_002,5,58,2-n,crumbs-drums-2-n.wav,stim60_2,stim60_1,drums,1,z,3.25404091,376.008502
READER_002,5,59,2-i,cub-tub-2-i.wav,stim29_2,stim29_1,tub,0,z,3.71885193,379.9761641
READER_002,5,60,2-i,drill-grill-2-i.wav,stim48_2,stim48_1,grill,0,z,4.270480135,384.4951077
5166,6,1,1-i,lamp-ramp-1-i.wav,stim65_2,stim65_1,lamp,0,m,5.375827309,58.38115911
5166,6,2,2-n,glass-class-2-n.wav,stim63_2,stim63_1,glass,1,z,4.631487521,63.26128812
5166,6,3,2-c,bug-rug-2-c.wav,stim13_1,stim13_2,bug,1,z,4.327188101,67.83740811
5166,6,4,1-n,jet-pet-1-n.wav,stim34_2,stim34_1,pet,0,z,3.574941273,71.66050433
5166,6,5,1-c,cub-tub-1-c.wav,stim29_1,stim29_2,tub,0,m,4.295651926,76.20463126
5166,6,6,1-n,pig-dig-1-n.wav,stim40_2,stim40_1,pig,1,m,4.19136543,80.64476171
5166,6,7,1-c,bow-cow-1-c.wav,stim5_2,stim5_1,cow,0,z,4.975131328,85.86890209
5166,6,8,1-n,cape-tape-1-n.wav,stim62_2,stim62_1,tape,1,m,3.502787724,89.62001581
5166,6,9,2-n,dots-pots-2-n.wav,stim47_2,stim47_1,pots,1,z,6.103444934,95.97219118
5166,6,10,2-i,beach-peach-2-i.wav,stim8_2,stim8_1,peach,0,z,4.471105207,100.6923419
5166,6,11,1-i,cane-chain-1-i.wav,stim12_1,stim12_2,chain,0,z,4.598776807,105.5394622
5166,6,12,2-c,bark-dark-2-c.wav,stim38_2,stim38_1,bark,1,z,4.23145027,110.019603
5166,6,13,1-i,cart-tart-1-i.wav,stim6_1,stim6_2,cart,0,z,4.439155472,114.7077155
5166,6,14,1-c,gown-town-1-c.wav,stim58_1,stim58_2,gown,1,z,5.430849317,120.3868653
5166,6,15,2-c,bees-peas-2-c.wav,stim1_1,stim1_2,bees,0,z,4.079518173,124.7149824
5166,6,16,2-i,kick-chick-2-i.wav,stim2_1,stim2_2,chick,0,m,6.983126174,131.9461898
5166,6,17,1-c,cars-bars-1-c.wav,stim17_1,stim17_2,cars,1,z,4.855778427,137.0503394
5166,6,18,1-n,puck-duck-1-n.wav,stim15_2,stim15_1,duck,1,m,4.335530367,141.6344733
5166,6,19,2-c,crumbs-drums-2-c.wav,stim60_2,stim60_1,drums,1,z,4.127168715,146.0105792
5166,6,20,2-n,bite-kite-2-n.wav,stim35_1,stim35_2,bite,1,m,5.278845379,151.5377354
5166,6,21,1-n,coats-goats-1-n.wav,stim21_2,stim21_1,goats,0,z,6.159462069,157.9459115
5166,6,22,2-i,tube-cube-2-i.wav,stim61_2,stim61_1,tube,0,z,5.78304445,163.9770878
5166,6,23,1-i,drain-brain-1-i.wav,stim43_2,stim43_1,drain,0,m,4.463712835,168.6892144
5166,6,24,1-n,bats-cats-1-n.wav,stim9_2,stim9_1,bats,1,m,3.959393649,172.8973385
5166,6,25,1-i,blue-glue-1-i.wav,stim59_1,stim59_2,blue,1,m,4.591168533,177.7374685
5166,6,26,2-c,pie-tie-2-c.wav,stim7_1,stim7_2,pie,1,m,4.478859063,182.4646091
5166,6,27,1-i,chin-bin-1-i.wav,stim18_2,stim18_1,bin,0,m,6.7274614,189.4407877
5166,6,28,1-c,pills-bills-1-c.wav,stim11_1,stim11_2,bills,0,m,6.967079846,196.6559947
5166,6,29,1-n,ghost-toast-1-n.wav,stim3_1,stim3_2,ghost,1,z,5.159592446,202.0641435
5166,6,30,2-n,race-case-2-n.wav,stim57_2,stim57_1,case,1,z,4.647344554,206.960301
5166,6,31,2-c,book-cook-2-c.wav,stim25_2,stim25_1,cook,1,z,3.711012536,210.9193932
5166,6,32,2-i,tool-pool-2-i.wav,stim39_1,stim39_2,tool,1,z,3.759793524,214.9275222
5166,6,33,2-i,booth-tooth-2-i.wav,stim55_1,stim55_2,tooth,1,z,4.447508762,219.6236519
5166,6,34,1-c,bag-tag-1-c.wav,stim23_2,stim23_1,tag,1,z,3.407265415,223.2797626
5166,6,35,1-i,brown-crown-1-i.wav,stim24_1,stim24_2,brown,0,z,4.358885443,227.8868608
5166,6,36,1-i,train-grain-1-i.wav,stim37_1,stim37_2,train,0,z,4.575594682,232.7110137
5166,6,37,2-i,pen-den-2-i.wav,stim33_1,stim33_2,den,0,z,3.751326963,236.7111308
5166,6,38,2-i,can-pan-2-i.wav,stim20_2,stim20_1,pan,1,m,3.583031526,240.54322
5166,6,39,1-c,drill-grill-1-c.wav,stim48_1,stim48_2,drill,1,z,3.137215393,243.9293346
5166,6,40,2-i,king-ring-2-i.wav,stim45_2,stim45_1,ring,1,m,3.908558928,248.0864286
5166,6,41,2-c,pot-cot-2-c.wav,stim19_2,stim19_1,pot,0,m,4.183328012,252.5185528
5166,6,42,1-n,rake-cake-1-n.wav,stim46_2,stim46_1,rake,1,m,4.551031237,257.3176793
5166,6,43,1-c,lips-chips-1-c.wav,stim64_2,stim64_1,chips,1,z,5.911676207,263.4778814
5166,6,44,1-c,date-gate-1-c.wav,stim36_2,stim36_1,date,1,m,5.175273869,268.9020131
5166,6,45,2-c,robe-globe-2-c.wav,stim53_1,stim53_2,robe,0,z,4.606987935,273.7571434
5166,6,46,2-n,cold-gold-2-n.wav,stim41_1,stim41_2,cold,0,z,3.695681194,277.7012475
5166,6,47,1-i,cord-board-1-i.wav,stim50_2,stim50_1,cord,0,m,3.295474795,281.2453615
5166,6,48,1-i,toy-boy-1-i.wav,stim31_2,stim31_1,,,m,0,291.4595579
5166,6,49,2-i,buns-guns-2-i.wav,stim26_1,stim26_2,guns,0,m,4.328580062,296.0367779
5166,6,50,2-n,pear-bear-2-n.wav,stim16_2,stim16_1,bear,1,z,3.583316989,299.8689405
5166,6,51,1-c,clock-block-1-c.wav,stim42_1,stim42_2,clock,0,m,5.038931208,305.1560171
5166,6,52,1-n,rail-jail-1-n.wav,stim27_1,stim27_2,rail,1,z,3.367699044,308.7721129
5166,6,53,2-n,pole-goal-2-n.wav,stim28_2,stim28_1,pole,1,z,5.047431979,314.0682612
5166,6,54,2-c,trash-crash-2-c.wav,stim44_2,stim44_1,trash,1,z,7.950945713,322.267512
5166,6,55,2-i,box-chalks-2-i.wav,stim14_1,stim14_2,box,1,z,8.079497647,330.5957713
5166,6,56,2-n,peak-beak-2-n.wav,stim22_1,stim22_2,beak,1,m,4.094996237,334.9388605
5166,6,57,2-n,cone-bone-2-n.wav,stim10_2,stim10_1,bone,1,z,4.247801826,339.4349727
5166,6,58,2-n,toes-bows-2-n.wav,stim4_1,stim4_2,toes,0,z,5.191409903,344.8751484
5166,6,59,1-n,grip-drip-1-n.wav,stim56_1,stim56_2,drip,0,m,5.74309987,350.867284
5166,6,60,2-c,bank-tank-2-c.wav,stim32_1,stim32_2,tank,1,m,5.326717145,356.4424548
5349,6,1,1-c,cub-tub-1-c.wav,stim29_1,stim29_2,tub,0,m,6.031833011,120.2437913
5349,6,2,2-n,bite-kite-2-n.wav,stim35_1,stim35_2,kite,0,z,6.174761127,126.6670298
5349,6,3,2-c,robe-globe-2-c.wav,stim53_1,stim53_2,robe,0,z,4.959369254,131.8752581
5349,6,4,2-i,king-ring-2-i.wav,stim45_2,stim45_1,king,0,z,4.431156257,136.5554436
5349,6,5,1-i,cane-chain-1-i.wav,stim12_1,stim12_2,chain,0,z,4.958711277,141.7626197
5349,6,6,1-i,train-grain-1-i.wav,stim37_2,stim37_1,train,0,m,5.90344653,147.9148674
5349,6,7,1-i,blue-glue-1-i.wav,stim59_2,stim59_1,glue,0,m,3.855038656,152.0180197
5349,6,8,1-n,puck-duck-1-n.wav,stim15_2,stim15_1,duck,1,m,4.887813209,157.154224
5349,6,9,2-n,race-case-2-n.wav,stim57_2,stim57_1,case,1,z,5.287504785,162.6904418
5349,6,10,1-c,cars-bars-1-c.wav,stim17_2,stim17_1,cars,1,m,5.063034654,168.0016356
5349,6,11,2-i,can-pan-2-i.wav,stim20_2,stim20_1,pan,1,m,5.855768094,174.1059047
5349,6,12,2-c,crumbs-drums-2-c.wav,stim60_1,stim60_2,drums,1,m,4.175445332,178.5300805
5349,6,13,2-i,beach-peach-2-i.wav,stim8_2,stim8_1,peach,0,z,5.495049208,184.2733113
5349,6,14,1-c,clock-block-1-c.wav,stim42_2,stim42_1,block,1,m,6.263671649,190.7855196
5349,6,15,1-n,cape-tape-1-n.wav,stim62_2,stim62_1,tape,1,m,3.279325115,194.3136631
5349,6,16,2-c,bug-rug-2-c.wav,stim13_2,stim13_1,bug,1,m,6.078997153,200.6409415
5349,6,17,1-c,pills-bills-1-c.wav,stim11_2,stim11_1,pills,1,m,4.431608972,205.3211308
5349,6,18,2-i,pen-den-2-i.wav,stim33_1,stim33_2,den,0,z,6.023234837,211.5933299
5349,6,19,2-i,box-chalks-2-i.wav,stim14_2,stim14_1,chalks,0,z,6.094945589,217.9365792
5349,6,20,1-i,toy-boy-1-i.wav,stim31_1,stim31_2,toy,1,m,4.991634835,223.1768004
5349,6,21,2-i,kick-chick-2-i.wav,stim2_2,stim2_1,chick,0,z,5.607127666,229.0320326
5349,6,22,2-n,pole-goal-2-n.wav,stim28_1,stim28_2,goal,0,z,6.207760708,235.488282
5349,6,23,2-c,book-cook-2-c.wav,stim25_1,stim25_2,cook,1,m,7.575299216,243.3125744
5349,6,24,1-c,date-gate-1-c.wav,stim36_1,stim36_2,date,1,z,9.582778716,253.1439875
5349,6,25,1-i,cord-board-1-i.wav,stim50_1,stim50_2,cord,0,z,3.975291082,257.3681326
5349,6,26,1-i,brown-crown-1-i.wav,stim24_1,stim24_2,,,z,0,268.2891971
5349,6,27,1-n,grip-drip-1-n.wav,stim56_1,stim56_2,grip,1,z,5.109708069,273.6477713
5349,6,28,1-c,bow-cow-1-c.wav,stim5_2,stim5_1,bow,1,m,5.174946242,279.070979
5349,6,29,1-n,rake-cake-1-n.wav,stim46_1,stim46_2,cake,0,m,3.911677134,283.2311487
5349,6,30,1-c,drill-grill-1-c.wav,stim48_1,stim48_2,drill,1,z,4.255290899,287.735299
5349,6,31,2-i,buns-guns-2-i.wav,stim26_2,stim26_1,guns,0,z,9.374911196,297.3587115
5349,6,32,1-c,bag-tag-1-c.wav,stim23_1,stim23_2,tag,1,m,4.119426059,301.7268685
5349,6,33,2-c,bark-dark-2-c.wav,stim38_1,stim38_2,bark,1,m,5.055164777,307.0310431
5349,6,34,1-i,lamp-ramp-1-i.wav,stim65_2,stim65_1,lamp,0,m,4.462870293,311.7422319
5349,6,35,2-c,bees-peas-2-c.wav,stim1_1,stim1_2,peas,1,m,4.327559278,316.3184331
5349,6,36,2-c,pie-tie-2-c.wav,stim7_1,stim7_2,pie,1,m,3.551250175,320.1185856
5349,6,37,1-n,ghost-toast-1-n.wav,stim3_2,stim3_1,toast,0,z,3.447015745,323.8137317
5349,6,38,2-n,dots-pots-2-n.wav,stim47_1,stim47_2,pots,1,m,3.607756755,327.66987
5349,6,39,2-n,cone-bone-2-n.wav,stim10_1,stim10_2,cone,0,z,3.807503143,331.7260257
5349,6,40,2-c,pot-cot-2-c.wav,stim19_2,stim19_1,cot,1,z,7.231153672,339.2053223
5349,6,41,2-i,booth-tooth-2-i.wav,stim55_1,stim55_2,booth,0,m,5.159706719,344.6135345
5349,6,42,1-c,lips-chips-1-c.wav,stim64_1,stim64_2,chips,1,m,6.879310823,351.7418119
5349,6,43,1-n,jet-pet-1-n.wav,stim34_2,stim34_1,pet,0,z,6.686883147,358.677061
5349,6,44,1-i,cart-tart-1-i.wav,stim6_2,stim6_1,cart,0,m,5.295468549,364.2212738
5349,6,45,2-n,glass-class-2-n.wav,stim63_2,stim63_1,class,0,m,5.967090506,370.4365467
5349,6,46,2-c,trash-crash-2-c.wav,stim44_2,stim44_1,trash,1,z,6.271715237,376.9568035
5349,6,47,2-c,bank-tank-2-c.wav,stim32_2,stim32_1,tank,1,z,5.671304182,382.8770073
5349,6,48,1-n,bats-cats-1-n.wav,stim9_2,stim9_1,cats,0,z,6.838786129,389.9642891
5349,6,49,1-i,drain-brain-1-i.wav,stim43_2,stim43_1,drain,0,m,5.415458697,395.6285125
5349,6,50,2-n,pear-bear-2-n.wav,stim16_2,stim16_1,pear,0,m,3.439102536,399.316639
5349,6,51,2-n,toes-bows-2-n.wav,stim4_1,stim4_2,toes,0,z,5.190884415,404.7558711
5349,6,52,1-n,pig-dig-1-n.wav,stim40_1,stim40_2,pig,1,z,3.175500828,408.1799812
5349,6,53,2-i,tool-pool-2-i.wav,stim39_1,stim39_2,pool,0,m,4.055282613,412.4841639
5349,6,54,1-i,chin-bin-1-i.wav,stim18_2,stim18_1,bin,0,m,7.518956846,420.2514434
5349,6,55,2-n,peak-beak-2-n.wav,stim22_1,stim22_2,peak,0,z,7.223460929,427.723761
5349,6,56,1-n,coats-goats-1-n.wav,stim21_1,stim21_2,coats,1,z,4.927043996,432.8989806
5349,6,57,1-n,rail-jail-1-n.wav,stim27_2,stim27_1,rail,1,m,4.40768689,437.5551387
5349,6,58,1-c,gown-town-1-c.wav,stim58_2,stim58_1,gown,1,m,6.83935478,444.6434228
5349,6,59,2-i,tube-cube-2-i.wav,stim61_1,stim61_2,,,m,0,454.6194726
5349,6,60,2-n,cold-gold-2-n.wav,stim41_1,stim41_2,cold,0,z,4.718659901,459.5869957
5261,6,1,2-n,glass-class-2-n.wav,stim63_2,stim63_1,class,0,m,6.676220773,111.3085689
5261,6,2,1-c,drill-grill-1-c.wav,stim48_1,stim48_2,,,m,0,121.4336596
5261,6,3,1-i,drain-brain-1-i.wav,stim43_2,stim43_1,drain,0,m,8.188374055,129.8705839
5261,6,4,2-n,dots-pots-2-n.wav,stim47_1,stim47_2,dots,0,z,6.560626904,136.6795631
5261,6,5,1-c,cub-tub-1-c.wav,stim29_1,stim29_2,cub,1,z,5.433250557,142.3615708
5261,6,6,2-i,tube-cube-2-i.wav,stim61_1,stim61_2,cube,1,z,7.224964849,149.8356269
5261,6,7,2-c,bank-tank-2-c.wav,stim32_1,stim32_2,tank,1,m,5.932808671,156.0166719
5261,6,8,1-c,gown-town-1-c.wav,stim58_1,stim58_2,town,0,m,9.359843939,165.6246671
5261,6,9,2-c,book-cook-2-c.wav,stim25_2,stim25_1,cook,1,z,4.71819364,170.5916889
5261,6,10,2-i,kick-chick-2-i.wav,stim2_2,stim2_1,chick,0,z,5.63301937,176.4736573
5261,6,11,2-c,crumbs-drums-2-c.wav,stim60_2,stim60_1,drums,1,z,7.210952987,183.933697
5261,6,12,1-i,lamp-ramp-1-i.wav,stim65_2,stim65_1,lamp,0,m,5.947817199,190.1297023
5261,6,13,1-n,grip-drip-1-n.wav,stim56_1,stim56_2,grip,1,z,6.441992481,196.8208115
5261,6,14,2-i,can-pan-2-i.wav,stim20_1,stim20_2,can,0,m,5.095235199,202.1648243
5261,6,15,1-n,rail-jail-1-n.wav,stim27_2,stim27_1,jail,0,z,9.121411936,211.5347641
5261,6,16,2-c,bark-dark-2-c.wav,stim38_1,stim38_2,bark,1,m,6.971093265,218.7548464
5261,6,17,2-c,robe-globe-2-c.wav,stim53_1,stim53_2,globe,1,m,5.046255261,224.0497854
5261,6,18,2-n,toes-bows-2-n.wav,stim4_2,stim4_1,bows,1,z,5.812280887,230.11082
5261,6,19,2-n,cone-bone-2-n.wav,stim10_2,stim10_1,bone,1,z,3.756461509,234.1157965
5261,6,20,1-i,cane-chain-1-i.wav,stim12_2,stim12_1,chain,0,m,6.567533244,240.931847
5261,6,21,2-i,tool-pool-2-i.wav,stim39_2,stim39_1,pool,0,z,4.831694207,246.0118741
5261,6,22,1-n,rake-cake-1-n.wav,stim46_2,stim46_1,cake,0,z,4.037013104,250.2978553
5261,6,23,1-i,chin-bin-1-i.wav,stim18_2,stim18_1,bin,0,m,5.511232259,256.0578636
5261,6,24,2-n,pole-goal-2-n.wav,stim28_2,stim28_1,goal,0,m,6.535882827,262.8418863
5261,6,25,2-n,race-case-2-n.wav,stim57_1,stim57_2,race,0,z,5.511278633,268.6019384
5261,6,26,1-n,puck-duck-1-n.wav,stim15_2,stim15_1,duck,1,m,6.483163681,275.3340158
5261,6,27,2-i,pen-den-2-i.wav,stim33_1,stim33_2,den,0,z,7.511884919,283.0950144
5261,6,28,2-i,box-chalks-2-i.wav,stim14_2,stim14_1,box,1,m,9.721314778,293.0649688
5261,6,29,1-i,brown-crown-1-i.wav,stim24_2,stim24_1,brown,0,m,9.326419137,302.6400063
5261,6,30,2-i,booth-tooth-2-i.wav,stim55_2,stim55_1,booth,0,z,7.650464826,310.5390215
5261,6,31,1-i,train-grain-1-i.wav,stim37_2,stim37_1,train,0,m,6.275210195,317.0630918
5261,6,32,2-c,trash-crash-2-c.wav,stim44_1,stim44_2,,,m,0,327.7781278
5261,6,33,1-c,pills-bills-1-c.wav,stim11_2,stim11_1,pills,1,m,6.855689454,334.8821767
5261,6,34,2-n,pear-bear-2-n.wav,stim16_1,stim16_2,bear,1,m,6.426148836,341.5571469
5261,6,35,1-i,toy-boy-1-i.wav,stim31_1,stim31_2,boy,0,z,8.600844391,350.4061235
5261,6,36,1-n,coats-goats-1-n.wav,stim21_1,stim21_2,goats,0,m,8.453491391,359.1081808
5261,6,37,1-n,bats-cats-1-n.wav,stim9_2,stim9_1,cats,0,z,5.126306319,364.4831576
5261,6,38,2-c,bug-rug-2-c.wav,stim13_2,stim13_1,bug,1,m,4.404707213,369.136132
5261,6,39,2-i,beach-peach-2-i.wav,stim8_1,stim8_2,beach,1,z,7.290848956,376.6753062
5261,6,40,1-c,date-gate-1-c.wav,stim36_2,stim36_1,date,1,m,6.183163035,383.1072347
5261,6,41,2-c,bees-peas-2-c.wav,stim1_2,stim1_1,peas,1,z,7.93762589,391.2932361
5261,6,42,1-i,blue-glue-1-i.wav,stim59_2,stim59_1,glue,0,m,4.628450367,396.1702413
5261,6,43,1-n,ghost-toast-1-n.wav,stim3_2,stim3_1,toast,0,z,4.080941671,400.5002465
5261,6,44,1-i,cord-board-1-i.wav,stim50_2,stim50_1,cord,0,m,3.640623604,404.3892558
5261,6,45,2-c,pot-cot-2-c.wav,stim19_1,stim19_2,cot,1,m,5.319323879,409.9573296
5261,6,46,2-i,buns-guns-2-i.wav,stim26_2,stim26_1,guns,0,z,5.63536507,415.8412986
5261,6,47,2-c,pie-tie-2-c.wav,stim7_1,stim7_2,pie,1,m,4.918618154,421.0083094
